0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
308.730896,-1.2218444,0.017,0.018,4.0,0.403,4.0,21.968,21.819,0.09,0.193,1.5,4.0,20.21,20.214,0.012,0.038,2.1,4.0,19.396,19.393,0.008,0.021,2.0,4.0,19.051,19.04,0.009,0.025,1.7,4.0,18.799,18.803,0.021,0.028,0.5
308.7336121,-1.170359,0.026,0.01,4.0,0.402,2.0,22.623,22.624,0.21,0.041,0.0,4.0,19.752,19.748,0.013,0.027,1.0,4.0,18.685,18.68,0.011,0.022,1.0,4.0,18.278,18.272,0.013,0.036,2.0,4.0,18.02,18.013,0.018,0.023,0.5
308.7330933,-1.172601,0.009,0.011,4.0,0.402,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.663,21.675,0.036,0.068,0.8,4.0,20.742,20.745,0.018,0.032,0.9,4.0,20.413,20.4,0.021,0.04,1.1,4.0,20.122,20.135,0.061,0.152,1.2
308.7374878,-1.252162,0.015,0.021,4.0,0.403,4.0,19.745,19.753,0.02,0.064,2.7,4.0,18.214,18.218,0.005,0.013,1.0,4.0,17.601,17.603,0.005,0.011,1.3,4.0,17.412,17.4,0.006,0.017,1.9,4.0,17.293,17.29,0.011,0.014,0.4
308.7411194,-1.212816,0.022,0.009,4.0,0.398,4.0,20.988,21.023,0.046,0.152,2.3,4.0,19.728,19.736,0.009,0.023,1.5,4.0,19.156,19.162,0.007,0.019,1.8,4.0,18.932,18.932,0.009,0.011,0.5,4.0,18.787,18.771,0.021,0.056,2.1
308.7400513,-1.147812,0.017,0.019,4.0,0.396,0.0,0.059,0.059,0.0,0.0,0.0,4.0,22.104,22.098,0.052,0.065,0.4,4.0,20.61,20.598,0.016,0.049,1.7,4.0,19.593,19.592,0.012,0.027,0.9,4.0,18.986,18.987,0.024,0.02,0.2
308.7520142,-1.199966,0.019,0.012,4.0,0.392,0.0,0.068,0.068,0.0,0.0,0.0,4.0,20.931,20.924,0.035,0.07,0.4,4.0,19.516,19.519,0.023,0.034,0.3,4.0,18.323,18.315,0.023,0.024,0.3,4.0,17.655,17.657,0.02,0.017,0.2
308.752655,-1.2006242,0.008,0.032,4.0,0.392,4.0,21.236,21.24,0.053,0.037,0.1,4.0,19.585,19.586,0.011,0.014,0.4,4.0,18.954,18.958,0.015,0.017,0.3,4.0,18.728,18.733,0.039,0.02,0.0,4.0,18.638,18.623,0.044,0.031,0.1
308.7520142,-1.200873,0.029,0.009,4.0,0.392,0.0,0.069,0.069,0.0,0.0,0.0,4.0,21.621,21.653,0.053,0.237,2.6,4.0,20.018,20.005,0.029,0.031,0.0,4.0,18.763,18.756,0.038,0.046,0.4,4.0,18.062,18.057,0.019,0.013,0.1
308.7510986,-1.1645567,0.028,0.009,4.0,0.39,4.0,21.365,21.365,0.059,0.052,0.2,4.0,20.394,20.391,0.014,0.022,0.6,4.0,19.872,19.866,0.01,0.021,1.3,4.0,19.671,19.668,0.013,0.011,0.2,4.0,19.531,19.501,0.038,0.072,0.7
308.7583923,-1.174281,0.01,0.016,4.0,0.387,4.0,21.627,21.574,0.073,0.209,1.6,4.0,20.048,20.036,0.018,0.047,2.0,4.0,19.418,19.43,0.013,0.039,1.6,4.0,19.189,19.183,0.015,0.032,1.0,4.0,19.082,19.065,0.027,0.114,4.3
308.6130981,-1.2424679,0.012,0.017,4.0,0.496,0.0,0.056,0.056,0.0,0.0,0.0,4.0,21.709,21.687,0.036,0.077,1.1,4.0,20.133,20.137,0.012,0.031,1.7,4.0,19.172,19.163,0.01,0.026,1.8,4.0,18.67,18.671,0.02,0.016,0.2
308.6150513,-1.232228,0.024,0.007,4.0,0.497,0.0,0.063,0.063,0.0,0.0,0.0,4.0,20.793,20.797,0.018,0.07,2.7,4.0,19.549,19.545,0.008,0.02,1.7,4.0,19.043,19.031,0.009,0.028,2.6,4.0,18.743,18.749,0.021,0.035,0.7
308.6161194,-1.210111,0.019,0.015,4.0,0.5,0.0,0.058,0.058,0.0,0.0,0.0,4.0,21.149,21.129,0.023,0.058,1.8,4.0,19.636,19.643,0.009,0.029,2.6,4.0,18.917,18.929,0.009,0.022,1.8,4.0,18.511,18.509,0.018,0.05,1.8
308.6397095,-1.0578507,0.03,0.039,4.0,0.465,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.765,21.736,0.039,0.119,2.1,4.0,20.087,20.092,0.012,0.028,1.4,4.0,19.159,19.151,0.01,0.026,1.9,4.0,18.591,18.61,0.019,0.046,1.5
308.639801,-1.04799,0.031,0.041,12.0,0.463,0.0,0.051,0.051,0.0,0.0,0.0,11.0,21.65,21.683,0.022,0.114,1.6,11.0,20.252,20.246,0.008,0.044,2.0,11.0,19.61,19.601,0.008,0.039,2.3,11.0,19.226,19.204,0.018,0.044,0.6
308.6690979,-1.091458,0.016,0.016,4.0,0.454,0.0,0.046,0.046,0.0,0.0,0.0,4.0,21.286,21.282,0.026,0.031,0.3,4.0,19.803,19.806,0.01,0.032,2.1,4.0,18.729,18.727,0.008,0.03,1.9,4.0,18.126,18.125,0.015,0.012,0.2
308.6679688,-1.089968,0.019,0.024,4.0,0.455,3.0,22.041,22.018,0.116,0.061,0.1,4.0,20.927,20.938,0.02,0.05,1.3,4.0,20.258,20.263,0.013,0.048,2.3,4.0,19.939,19.952,0.015,0.037,1.5,4.0,19.761,19.769,0.045,0.037,0.2
308.6706543,-1.0863853,0.015,0.01,4.0,0.453,0.0,0.046,0.046,0.0,0.0,0.0,4.0,21.186,21.169,0.024,0.062,1.5,4.0,19.56,19.557,0.008,0.017,1.0,4.0,18.563,18.563,0.008,0.008,0.1,4.0,17.985,17.988,0.014,0.031,1.2
308.6776123,-1.081462,0.018,0.012,4.0,0.446,0.0,0.037,0.037,0.0,0.0,0.0,4.0,21.319,21.322,0.027,0.01,0.0,4.0,19.939,19.947,0.01,0.033,1.9,4.0,19.31,19.318,0.011,0.034,2.9,4.0,19.002,18.994,0.025,0.033,0.5
308.6854858,-1.1070789,0.01,0.014,4.0,0.442,3.0,22.11,22.103,0.13,0.298,1.4,4.0,20.722,20.72,0.017,0.048,1.7,4.0,19.951,19.954,0.01,0.025,1.1,4.0,19.684,19.683,0.013,0.012,0.3,4.0,19.475,19.479,0.035,0.044,0.3
308.6940918,-1.1230609,0.005,0.009,4.0,0.436,0.0,0.057,0.057,0.0,0.0,0.0,4.0,21.759,21.735,0.038,0.106,1.6,4.0,20.417,20.412,0.014,0.024,0.8,4.0,19.852,19.84,0.014,0.034,1.7,4.0,19.508,19.503,0.036,0.087,1.5
308.6974487,-1.227321,0.009,0.019,4.0,0.431,0.0,0.064,0.064,0.0,0.0,0.0,4.0,21.111,21.122,0.023,0.087,2.9,4.0,20.273,20.26,0.013,0.037,2.1,4.0,19.925,19.914,0.015,0.04,1.5,4.0,19.624,19.628,0.04,0.044,0.3
308.6992188,-1.2192372,0.011,0.018,4.0,0.429,2.0,22.525,22.492,0.189,0.207,0.6,4.0,21.06,21.034,0.022,0.078,3.0,4.0,20.179,20.178,0.012,0.026,1.0,4.0,19.853,19.854,0.014,0.022,0.4,4.0,19.607,19.599,0.039,0.063,0.8
308.7017517,-1.1296898,0.01,0.013,4.0,0.429,2.0,22.275,22.276,0.162,0.065,0.1,4.0,21.086,21.065,0.023,0.051,1.2,4.0,20.52,20.531,0.017,0.034,1.1,4.0,20.314,20.303,0.02,0.049,1.1,4.0,20.15,20.151,0.06,0.179,2.0
308.7028198,-1.1664779,0.008,0.014,4.0,0.425,4.0,21.45,21.464,0.064,0.054,0.2,4.0,20.453,20.456,0.014,0.012,0.2,4.0,20.111,20.114,0.012,0.009,0.1,4.0,19.969,19.985,0.016,0.049,2.6,4.0,19.734,19.782,0.045,0.131,1.8
308.7046509,-1.143326,0.011,0.027,4.0,0.425,0.0,0.057,0.057,0.0,0.0,0.0,4.0,21.689,21.668,0.036,0.103,1.7,4.0,20.193,20.191,0.012,0.036,2.5,4.0,18.997,19.009,0.009,0.021,1.7,4.0,18.386,18.393,0.017,0.049,2.2
308.7064514,-1.203796,0.016,0.023,4.0,0.422,0.0,0.069,0.069,0.0,0.0,0.0,4.0,21.553,21.523,0.032,0.05,0.7,4.0,20.026,20.03,0.011,0.022,1.0,4.0,19.197,19.196,0.01,0.029,2.6,4.0,18.63,18.637,0.019,0.031,0.6
308.7124634,-1.241756,0.062,0.023,4.0,0.419,0.0,0.055,0.055,0.0,0.0,0.0,4.0,21.596,21.578,0.034,0.108,1.9,4.0,20.009,20.021,0.011,0.043,2.7,4.0,18.411,18.408,0.007,0.025,1.5,4.0,17.48,17.482,0.011,0.022,1.0
308.7163696,-1.0911552,0.012,0.01,4.0,0.416,0.0,0.045,0.045,0.0,0.0,0.0,4.0,20.699,20.69,0.017,0.041,1.5,4.0,19.279,19.282,0.007,0.014,1.0,4.0,18.634,18.627,0.008,0.018,1.2,4.0,18.193,18.196,0.015,0.024,0.7
308.7164612,-1.2466742,0.006,0.024,4.0,0.417,0.0,0.041,0.041,0.0,0.0,0.0,4.0,21.675,21.661,0.036,0.06,0.7,4.0,20.225,20.219,0.013,0.03,1.3,4.0,19.692,19.691,0.013,0.021,0.4,4.0,19.296,19.287,0.031,0.033,0.3
308.7227173,-1.2018332,0.009,0.029,4.0,0.409,0.0,0.068,0.068,0.0,0.0,0.0,4.0,21.205,21.179,0.024,0.048,1.1,4.0,20.059,20.051,0.011,0.035,2.2,4.0,19.595,19.583,0.012,0.033,2.3,4.0,19.237,19.233,0.029,0.031,0.2
308.7233887,-1.110219,0.025,0.017,4.0,0.414,0.0,0.047,0.047,0.0,0.0,0.0,4.0,20.718,20.693,0.017,0.045,2.1,4.0,19.305,19.308,0.007,0.023,2.3,4.0,18.739,18.737,0.008,0.02,1.2,4.0,18.362,18.364,0.016,0.022,0.5
308.7308044,-1.204004,0.03,0.033,4.0,0.404,0.0,0.068,0.068,0.0,0.0,0.0,4.0,20.798,20.784,0.018,0.051,2.2,4.0,19.754,19.758,0.009,0.029,2.6,4.0,19.368,19.349,0.011,0.028,1.8,4.0,19.048,19.047,0.025,0.05,0.8
308.73526,-1.1185689,0.014,0.027,4.0,0.404,3.0,21.587,21.667,0.089,0.336,3.1,4.0,20.703,20.7,0.017,0.018,0.3,4.0,20.219,20.229,0.012,0.038,2.2,4.0,20.045,20.041,0.016,0.019,0.3,4.0,20.025,20.031,0.055,0.045,0.1
308.7377014,-1.205582,0.032,0.03,4.0,0.4,0.0,0.058,0.058,0.0,0.0,0.0,4.0,20.69,20.681,0.017,0.03,0.9,4.0,19.224,19.217,0.007,0.025,2.9,4.0,18.34,18.34,0.007,0.018,1.9,4.0,17.783,17.794,0.013,0.029,1.4
308.7373962,-1.2103542,0.018,0.03,4.0,0.4,0.0,0.058,0.058,0.0,0.0,0.0,4.0,20.942,20.947,0.02,0.046,1.4,4.0,20.123,20.119,0.012,0.03,1.8,4.0,19.892,19.88,0.015,0.022,0.7,4.0,19.697,19.711,0.043,0.1,1.2
308.7414551,-1.252986,0.017,0.031,4.0,0.402,0.0,0.04,0.04,0.0,0.0,0.0,4.0,20.727,20.732,0.017,0.028,0.5,4.0,19.634,19.626,0.009,0.023,1.8,4.0,19.216,19.21,0.01,0.032,2.1,4.0,18.976,18.961,0.024,0.041,0.7
308.7416687,-1.235958,0.024,0.029,4.0,0.398,4.0,22.059,22.048,0.107,0.087,0.2,4.0,20.68,20.672,0.016,0.021,0.4,4.0,19.967,19.972,0.011,0.021,1.0,4.0,19.666,19.664,0.013,0.046,2.0,4.0,19.409,19.426,0.034,0.06,0.7
308.7467651,-1.0709052,0.031,0.022,4.0,0.397,0.0,0.057,0.057,0.0,0.0,0.0,4.0,22.19,22.167,0.056,0.192,1.7,4.0,20.663,20.669,0.017,0.05,2.2,4.0,19.859,19.864,0.015,0.023,0.6,4.0,19.416,19.422,0.034,0.076,1.3
308.7496643,-1.1040779,0.018,0.023,4.0,0.391,0.0,0.05,0.05,0.0,0.0,0.0,4.0,21.503,21.501,0.031,0.093,1.7,4.0,20.104,20.098,0.011,0.024,0.9,4.0,18.626,18.618,0.008,0.016,1.0,4.0,17.836,17.837,0.013,0.023,0.7
308.7500916,-1.082626,0.024,0.011,4.0,0.394,0.0,0.036,0.036,0.0,0.0,0.0,4.0,20.871,20.878,0.02,0.064,2.0,4.0,19.412,19.416,0.008,0.025,2.8,4.0,18.701,18.693,0.008,0.02,1.2,4.0,18.317,18.3,0.016,0.042,1.8
308.7557068,-1.148537,0.015,0.036,4.0,0.385,0.0,0.058,0.058,0.0,0.0,0.0,4.0,21.376,21.373,0.028,0.019,0.1,4.0,20.356,20.352,0.014,0.042,1.8,4.0,19.937,19.945,0.016,0.053,2.2,4.0,19.649,19.642,0.04,0.043,0.2
308.7557068,-1.0621607,0.016,0.005,4.0,0.392,0.0,0.064,0.064,0.0,0.0,0.0,4.0,21.297,21.289,0.027,0.073,1.4,4.0,19.95,19.95,0.01,0.003,0.0,4.0,19.224,19.232,0.01,0.025,1.7,4.0,18.848,18.86,0.022,0.035,0.6
308.7593994,-1.148273,0.023,0.019,4.0,0.383,0.0,0.059,0.059,0.0,0.0,0.0,4.0,21.97,21.938,0.045,0.108,1.2,4.0,20.418,20.437,0.014,0.039,1.9,4.0,19.116,19.108,0.009,0.023,1.8,4.0,18.397,18.397,0.016,0.02,0.3
308.637207,-1.217369,0.012,0.014,4.0,0.485,0.0,0.058,0.058,0.0,0.0,0.0,4.0,21.984,21.987,0.046,0.143,1.6,4.0,20.522,20.522,0.016,0.025,0.5,4.0,19.396,19.4,0.011,0.02,0.9,4.0,18.796,18.782,0.021,0.041,1.0
308.6517029,-1.228538,0.011,0.04,4.0,0.47,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.96,21.982,0.051,0.05,0.3,4.0,20.485,20.492,0.015,0.04,1.2,4.0,19.669,19.656,0.013,0.024,1.0,4.0,19.177,19.156,0.028,0.057,1.2
308.6548462,-1.077508,0.039,0.019,4.0,0.463,0.0,0.039,0.039,0.0,0.0,0.0,4.0,22.291,22.263,0.06,0.117,0.9,4.0,20.621,20.625,0.017,0.035,1.1,4.0,19.697,19.7,0.013,0.041,1.8,4.0,19.111,19.083,0.026,0.112,4.1
308.658783,-1.2613444,0.043,0.06,4.0,0.457,0.0,0.054,0.054,0.0,0.0,0.0,4.0,22.558,22.497,0.075,0.259,2.7,4.0,21.188,21.173,0.027,0.043,0.6,4.0,19.526,19.536,0.013,0.025,1.2,4.0,18.679,18.678,0.02,0.047,1.4
308.6602173,-1.21348,0.03,0.061,4.0,0.465,0.0,0.061,0.061,0.0,0.0,0.0,4.0,22.592,22.566,0.077,0.339,2.6,4.0,21.098,21.066,0.024,0.077,2.7,4.0,19.647,19.657,0.013,0.025,1.1,4.0,18.803,18.822,0.022,0.064,2.0
308.675415,-1.0849242,0.047,0.048,4.0,0.448,0.0,0.04,0.04,0.0,0.0,0.0,4.0,23.151,23.105,0.128,0.234,0.7,4.0,21.38,21.373,0.031,0.049,0.5,4.0,19.888,19.879,0.015,0.039,1.4,4.0,19.098,19.081,0.026,0.061,1.1
308.680481,-1.0997529,0.045,0.036,4.0,0.446,0.0,0.051,0.051,0.0,0.0,0.0,4.0,22.58,22.552,0.077,0.06,0.2,4.0,21.024,21.027,0.023,0.025,0.3,4.0,19.886,19.875,0.015,0.021,0.6,4.0,19.268,19.258,0.03,0.102,2.6
308.6873474,-1.091755,0.014,0.033,4.0,0.439,0.0,0.047,0.047,0.0,0.0,0.0,4.0,22.078,22.083,0.052,0.124,1.3,4.0,20.582,20.586,0.016,0.058,2.1,4.0,19.679,19.678,0.013,0.008,0.1,4.0,19.13,19.12,0.027,0.054,0.8
308.6900024,-1.0769852,0.02,0.007,4.0,0.434,0.0,0.038,0.038,0.0,0.0,0.0,4.0,22.066,22.068,0.051,0.055,0.3,4.0,20.644,20.635,0.017,0.045,1.4,4.0,19.51,19.498,0.012,0.026,1.4,4.0,18.913,18.898,0.023,0.056,1.2
308.6934814,-1.15728,0.024,0.045,4.0,0.432,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.075,22.05,0.05,0.084,0.8,4.0,20.688,20.683,0.017,0.024,0.4,4.0,19.319,19.332,0.011,0.022,1.3,4.0,18.56,18.569,0.018,0.037,1.1
308.7367554,-1.127918,0.072,0.026,4.0,0.402,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.807,22.757,0.093,0.11,0.4,4.0,21.273,21.26,0.027,0.05,0.6,4.0,19.852,19.858,0.015,0.043,2.5,4.0,19.14,19.136,0.027,0.032,0.3
308.7450562,-1.131657,0.026,0.028,4.0,0.395,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.825,22.806,0.096,0.075,0.2,4.0,21.094,21.086,0.024,0.067,1.6,4.0,19.758,19.748,0.014,0.038,2.0,4.0,19.044,19.035,0.025,0.061,1.2
308.7455139,-1.2318943,0.019,0.024,4.0,0.396,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.332,22.28,0.061,0.145,1.3,4.0,20.865,20.866,0.021,0.021,0.3,4.0,19.823,19.821,0.015,0.02,0.5,4.0,19.203,19.218,0.029,0.081,1.8
308.7474976,-1.1651089,0.028,0.017,4.0,0.392,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.27,22.301,0.063,0.291,2.9,4.0,20.914,20.924,0.021,0.063,2.1,4.0,19.666,19.658,0.013,0.031,1.2,4.0,18.937,18.954,0.023,0.052,1.2
308.6369934,-1.1088042,0.029,0.013,4.0,0.483,3.0,21.999,22.063,0.132,0.383,1.8,4.0,21.283,21.295,0.026,0.108,2.7,4.0,20.74,20.736,0.019,0.043,1.5,4.0,20.484,20.49,0.022,0.025,0.4,4.0,20.392,20.342,0.073,0.102,0.5
308.6667175,-1.0840589,0.027,0.016,4.0,0.456,4.0,21.845,21.85,0.092,0.229,1.1,4.0,21.034,21.035,0.022,0.029,0.4,4.0,20.551,20.542,0.016,0.038,1.2,4.0,20.33,20.314,0.02,0.039,1.0,4.0,20.123,20.114,0.06,0.086,0.6
308.7533875,-1.0487009,0.033,0.036,10.0,0.395,6.0,22.357,22.293,0.106,0.171,0.5,9.0,21.537,21.529,0.02,0.047,0.6,9.0,20.873,20.88,0.014,0.062,2.2,9.0,20.672,20.655,0.017,0.051,1.0,9.0,20.475,20.504,0.055,0.148,0.8
308.6124573,-1.0608749,0.027,0.019,4.0,0.477,0.0,0.066,0.066,0.0,0.0,0.0,4.0,22.319,22.304,0.061,0.083,0.5,4.0,20.755,20.766,0.019,0.041,1.3,4.0,20.064,20.076,0.016,0.046,1.9,4.0,19.598,19.57,0.04,0.108,1.6
308.6140137,-1.0818622,0.032,0.028,4.0,0.485,4.0,22.296,22.163,0.128,0.241,1.1,4.0,21.099,21.11,0.023,0.078,2.0,4.0,20.483,20.475,0.015,0.039,1.7,4.0,20.208,20.228,0.019,0.042,1.3,4.0,20.105,20.045,0.057,0.108,1.1
308.6147156,-1.1111572,0.027,0.046,4.0,0.495,0.0,0.049,0.049,0.0,0.0,0.0,4.0,21.613,21.595,0.033,0.069,1.0,4.0,20.508,20.505,0.016,0.029,0.8,4.0,20.014,20.038,0.016,0.051,2.7,4.0,19.747,19.766,0.045,0.052,0.3
308.617218,-1.231588,0.029,0.053,4.0,0.495,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.747,21.744,0.037,0.045,0.4,4.0,20.519,20.526,0.016,0.031,1.1,4.0,19.987,19.989,0.016,0.03,1.0,4.0,19.703,19.674,0.042,0.13,2.2
308.6213989,-1.2393402,0.009,0.041,4.0,0.491,2.0,22.22,22.037,0.173,0.6,4.9,4.0,21.329,21.323,0.027,0.028,0.3,4.0,20.662,20.652,0.018,0.022,0.4,4.0,20.419,20.397,0.022,0.077,2.9,4.0,20.281,20.274,0.069,0.056,0.2
308.6237488,-1.230281,0.02,0.022,4.0,0.491,0.0,0.065,0.065,0.0,0.0,0.0,4.0,21.621,21.597,0.033,0.08,1.4,4.0,20.568,20.57,0.016,0.028,0.6,4.0,20.146,20.138,0.018,0.028,0.7,4.0,19.903,19.806,0.047,0.159,3.2
308.6244812,-1.2145609,0.016,0.026,4.0,0.494,0.0,0.061,0.061,0.0,0.0,0.0,4.0,22.845,22.832,0.1,0.151,0.6,4.0,21.14,21.159,0.026,0.056,1.2,4.0,19.839,19.845,0.014,0.031,1.2,4.0,19.024,19.018,0.025,0.043,0.6
308.6246948,-1.0653142,0.02,0.02,4.0,0.473,0.0,0.056,0.056,0.0,0.0,0.0,4.0,21.991,21.982,0.047,0.065,0.5,4.0,20.713,20.731,0.018,0.055,2.3,4.0,20.264,20.259,0.019,0.025,0.4,4.0,20.004,19.988,0.054,0.124,1.4
308.6438904,-1.048963,0.03,0.023,10.0,0.461,2.0,22.311,22.273,0.176,0.192,0.6,9.0,21.401,21.397,0.018,0.034,0.4,9.0,20.804,20.81,0.013,0.053,1.7,9.0,20.538,20.547,0.016,0.051,1.0,9.0,20.43,20.415,0.051,0.076,0.3
308.6634827,-1.0526849,0.032,0.054,5.0,0.451,0.0,0.051,0.051,0.0,0.0,0.0,5.0,21.961,21.954,0.038,0.035,0.2,5.0,20.708,20.719,0.016,0.055,2.3,5.0,20.181,20.184,0.016,0.032,0.8,5.0,19.85,19.87,0.042,0.134,1.7
308.6694031,-1.190816,0.039,0.05,4.0,0.458,0.0,0.065,0.065,0.0,0.0,0.0,4.0,22.848,22.759,0.094,0.206,1.0,4.0,21.309,21.324,0.03,0.111,1.8,4.0,20.158,20.159,0.019,0.04,1.3,4.0,19.404,19.414,0.033,0.054,0.6
308.6674805,-1.194958,0.01,0.028,4.0,0.46,4.0,22.186,22.157,0.117,0.102,0.2,4.0,20.975,20.976,0.021,0.03,0.6,4.0,20.421,20.417,0.014,0.032,1.0,4.0,20.166,20.176,0.018,0.04,1.2,4.0,19.973,19.993,0.054,0.125,1.2
308.6746521,-1.09563,0.063,0.015,4.0,0.45,0.0,0.051,0.051,0.0,0.0,0.0,4.0,22.576,22.573,0.079,0.201,0.8,4.0,21.112,21.12,0.025,0.07,1.1,4.0,19.957,19.959,0.016,0.019,0.3,4.0,19.375,19.36,0.032,0.038,0.4
308.6792603,-1.1802433,0.009,0.02,4.0,0.448,0.0,0.055,0.055,0.0,0.0,0.0,4.0,21.189,21.181,0.024,0.03,0.4,4.0,20.37,20.363,0.014,0.032,1.3,4.0,20.052,20.054,0.016,0.036,0.9,4.0,19.851,19.847,0.047,0.09,0.8
308.6860962,-1.1902843,0.022,0.016,4.0,0.441,4.0,22.166,22.172,0.118,0.167,0.4,4.0,20.967,20.949,0.02,0.069,3.0,4.0,20.517,20.524,0.016,0.049,1.6,4.0,20.346,20.363,0.021,0.033,0.7,4.0,20.169,20.145,0.061,0.084,0.4
308.687439,-1.237664,0.037,0.033,4.0,0.439,3.0,22.46,22.386,0.172,0.15,0.2,4.0,21.081,21.089,0.023,0.022,0.3,4.0,20.484,20.478,0.015,0.056,2.9,4.0,20.198,20.195,0.019,0.028,0.7,4.0,20.003,19.915,0.051,0.16,2.7
308.6911011,-1.2493472,0.079,0.024,4.0,0.435,0.0,0.042,0.042,0.0,0.0,0.0,4.0,22.417,22.443,0.071,0.163,0.6,4.0,21.068,21.08,0.025,0.106,2.7,4.0,19.855,19.855,0.015,0.036,0.9,4.0,19.149,19.153,0.028,0.036,0.4
308.7055054,-1.244223,0.047,0.038,4.0,0.424,0.0,0.057,0.057,0.0,0.0,0.0,4.0,22.684,22.637,0.084,0.184,1.1,4.0,21.109,21.101,0.025,0.075,1.6,4.0,19.878,19.88,0.015,0.051,1.7,4.0,19.177,19.178,0.028,0.053,0.6
308.7063599,-1.13352,0.018,0.029,4.0,0.425,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.233,22.253,0.06,0.126,0.9,4.0,20.745,20.748,0.018,0.041,1.2,4.0,20.109,20.085,0.017,0.062,3.0,4.0,19.602,19.601,0.039,0.025,0.1
308.711853,-1.186453,0.028,0.029,4.0,0.417,0.0,0.063,0.063,0.0,0.0,0.0,4.0,21.494,21.457,0.03,0.099,2.5,4.0,20.447,20.448,0.015,0.025,0.6,4.0,20.07,20.038,0.016,0.048,2.5,4.0,19.737,19.768,0.044,0.105,1.3
308.7197571,-1.249818,0.063,0.037,4.0,0.415,0.0,0.043,0.043,0.0,0.0,0.0,4.0,22.714,22.679,0.087,0.114,0.5,4.0,21.208,21.209,0.027,0.037,0.3,4.0,20.068,20.065,0.017,0.05,2.3,4.0,19.464,19.451,0.037,0.211,2.1
308.7246094,-1.1174557,0.019,0.022,4.0,0.413,0.0,0.058,0.058,0.0,0.0,0.0,4.0,22.734,22.738,0.091,0.101,0.2,4.0,21.44,21.441,0.032,0.067,1.1,4.0,20.081,20.075,0.017,0.045,2.1,4.0,19.285,19.286,0.031,0.034,0.4
308.7268982,-1.092767,0.021,0.011,4.0,0.409,0.0,0.047,0.047,0.0,0.0,0.0,4.0,21.673,21.656,0.036,0.142,2.5,4.0,20.584,20.593,0.016,0.031,1.0,4.0,20.181,20.171,0.019,0.048,1.4,4.0,19.878,19.921,0.051,0.175,2.3
308.7420654,-1.048874,0.034,0.037,11.0,0.402,0.0,0.051,0.051,0.0,0.0,0.0,10.0,21.784,21.744,0.023,0.069,0.9,10.0,20.78,20.788,0.013,0.073,3.0,10.0,20.371,20.366,0.013,0.043,1.0,10.0,20.062,20.082,0.037,0.14,1.0
308.7433167,-1.1290909,0.03,0.024,4.0,0.396,0.0,0.057,0.057,0.0,0.0,0.0,4.0,21.682,21.682,0.036,0.029,0.1,4.0,20.811,20.82,0.019,0.058,2.0,4.0,20.414,20.409,0.021,0.062,1.5,4.0,20.084,20.082,0.064,0.113,0.4
308.7466736,-1.0641557,0.025,0.019,4.0,0.398,0.0,0.065,0.065,0.0,0.0,0.0,4.0,22.196,22.195,0.057,0.134,1.3,4.0,20.854,20.834,0.02,0.038,0.8,4.0,19.857,19.857,0.015,0.028,0.6,4.0,19.277,19.318,0.031,0.104,2.5
308.7536011,-1.079441,0.033,0.03,4.0,0.392,0.0,0.039,0.039,0.0,0.0,0.0,4.0,22.491,22.514,0.077,0.316,1.2,4.0,21.036,21.032,0.023,0.038,0.8,4.0,19.922,19.916,0.015,0.018,0.3,4.0,19.343,19.337,0.032,0.039,0.3
308.7583923,-1.085106,0.038,0.048,4.0,0.388,0.0,0.048,0.048,0.0,0.0,0.0,4.0,22.557,22.543,0.076,0.063,0.1,4.0,21.086,21.117,0.024,0.082,2.9,4.0,20.083,20.081,0.016,0.027,0.8,4.0,19.497,19.51,0.036,0.083,1.3
308.7182617,-1.0478609,0.048,0.048,12.0,0.417,0.0,0.052,0.052,0.0,0.0,0.0,10.0,22.891,22.812,0.06,0.177,0.9,11.0,21.345,21.349,0.019,0.086,1.5,11.0,19.988,19.956,0.01,0.059,2.8,11.0,19.238,19.243,0.018,0.066,1.2
308.7966614,-1.165722,0.02,0.025,4.0,0.37,0.0,0.066,0.066,0.0,0.0,0.0,4.0,21.998,22.007,0.048,0.039,0.2,4.0,20.764,20.784,0.019,0.043,1.3,4.0,20.289,20.284,0.02,0.025,0.4,4.0,19.838,19.877,0.049,0.12,1.3
308.8259583,-1.102437,0.042,0.06,4.0,0.359,0.0,0.05,0.05,0.0,0.0,0.0,4.0,21.849,21.831,0.04,0.142,3.0,4.0,20.368,20.389,0.014,0.042,2.3,4.0,18.949,18.942,0.009,0.014,0.6,4.0,18.191,18.187,0.015,0.02,0.4
